transaction_id,store_id,timestamp,item_id,item_category,quantity,unit_price,revenue,payment_method,customer_id
GKY5CGAGHFT9,S004,10/16/2024 2:45,ITEM00869,Home,4,303.12,1212.48,Card,fwvvskp3
6YKFCR6C1PY6,S015,2024-10-16T00:26:12,ITEM00691,Electronics,5,4.48,22.4,Transfer,v6nyycj4
KRT0IGYO5L28,S013,10/16/2024 16:52,ITEM00476,Toys,4,185.85,743.4,Card,f1pafl9w
36F8HARJHRF3,S018,10/16/2024 10:06,ITEM00499,Groceries,1,217.76,217.76,Mobile,p8f8c8cl
SRHR8WMLWWVT,S011,16-10-24 13:35,ITEM00885,Clothing,3,71.6,214.8,Transfer,urani8y6
TULGELW8IVI3,S016,10/16/2024 20:30,ITEM00020,Home,4,393.62,1574.48,Cash,nfltq680
2JF4CIWL3RFJ,S011,2024-10-16T17:38:50,ITEM00620,Groceries,4,388.94,1555.76,Card,3x8ve00h
NZ4KHKBXPN19;S015;2024-10-16 22:47:16;ITEM00161;Groceries;3;124.87;374.61;Mobile;1djjzqfe,,,,,,,,,
LRF3NAPLGW1X,S011,16-10-24 20:35,ITEM00041,Groceries,1,27.16,27.16,Cash,0zr7fdfz
MO1RTSXOF33Q,S004,10/16/2024 9:29,ITEM00058,Sports,3,486.19,1458.57,Cash,b4ibhif5
WOSKAZOCHBIR,S012,10/16/2024 2:56,ITEM00377,Groceries,3,194.38,583.14,Card,ofawwjnn
H6OXQQ8Y1HEN,S004,10/16/2024 7:29,ITEM00584,Sports,5,128.88,644.4,Transfer,3y53mbwu
AA34H8NL9VFR,S018,10/16/2024 21:43,ITEM00684,Clothing,3,109.19,327.57,Cash,w54w487k
DNX80NKXKBEF,S015,10/16/2024 7:27,ITEM00652,Sports,5,480.64,2403.2,Cash,57ge0q5z
R0FCYBR3O9UB,S003,10/16/2024 10:13AM,ITEM00737,Toys,1,351.74,351.74,Card,2aj5iqax
Z2Z0KDN3TN60,S018,10/16/2024 5:18,ITEM00655,Home,4,279.91,1119.64,Mobile,goqmk31r
DJE7XQTY6M79,S005,10/16/2024 21:48,ITEM00648,Sports,3,480.73,1442.19,Card,4u923o35
DA7XFIZME02T,S013,10/16/2024 07:02PM,ITEM00403,Clothing,5,21.95,109.75,Transfer,0y9ixfy1
R6ZL1KHW8GAK,S007,16-10-24 06:45,ITEM00697,Electronics,5,400.17,2000.85,Cash,j8pmozkn
7WVY9RMJR211,S014,10/16/2024 09:22PM,ITEM00360,Sports,4,310.01,1240.04,Mobile,9n81djdi
0I9BL14HOAE5,S001,10/16/2024 18:26,ITEM00515,Clothing,1,227.89,227.89,Mobile,ju2t0jes
FKLDF4HRA136,S013,10/16/2024 1:35,ITEM00229,Home,4,147.4,589.6,Mobile,iqz6df08
2PZ6NTPBPZCD,S012,10/16/2024 17:16,ITEM00942,Clothing,4,248.58,994.32,Card,efuxq9nj
EBHK0ONSASJT,S010,10/16/2024 4:59,ITEM00250,Toys,2,291.48,582.96,Card,grrdnwt2
F1R9CFWOW73O,S014,10/16/2024 1:33,ITEM00800,Toys,2,429.06,858.12,Cash,g0nq4i6r
X1FVK1PBCD6F,S002,10/16/2024 13:27,ITEM00288,Toys,5,444.48,2222.4,Transfer,ktll8sn5
VXUQDRMSWJJJ,S010,10/16/2024 21:38,ITEM00321,Home,5,461.8,2309,Card,uml3sojp
F1KYNTL2UG05,S008,10/16/2024 7:29,ITEM00649,Home,5,445.38,2226.9,Card,53noz7qm
839AG77Q9VJU,S007,10/16/2024 9:40,ITEM00438,Sports,1,127.02,127.02,Mobile,vrnegn2b
TED0PBXCE9ZK,S008,10/16/2024 8:23,ITEM00619,Groceries,3,54.62,163.86,Transfer,7miav1g8
8D09JRD4HQFG,S008,10/16/2024 10:10,ITEM00245,Sports,5,308.53,1542.65,Transfer,p44qi4op
1A1HYP5MASNP,S007,10/16/2024 13:34,ITEM00080,Groceries,4,425.44,1701.76,Mobile,gohmjz6n
UXCZAUMAPQPP,S012,10/16/2024 8:19,ITEM00934,Home,1,343.56,343.56,Mobile,fhvsthbn
6DZBC7QK4K6I,S010,10/16/2024 6:04,ITEM00238,Electronics,2,45.9,91.8,Cash,u2550kqp
HZCD3GEQ10F7,S008,10/16/2024 0:19,ITEM00176,Home,1,404.06,404.06,Cash,s6ogq4iv
QZZFVB9EKTR1,S018,10/16/2024 07:42PM,ITEM00911,Groceries,3,231.74,695.22,Mobile,87mvz01s
EBC94E6NKAR1,S007,16-10-24 15:51,ITEM00769,Clothing,5,429.11,2145.55,Mobile,520xkiai
ZNHE8IFXDNM6,S014,10/16/2024 2:50,ITEM00364,Groceries,4,200.22,800.88,Mobile,b94cllsa
AHSAO2QWKBSE,S015,10/16/2024 17:44,ITEM00527,Electronics,5,135.53,677.65,Cash,9f3lz0wf
NOBK8HUP3FTJ,S007,2024-10-16T00:01:14,ITEM00168,Electronics,2,47.5,95,Transfer,02h6fyey
948JU63LXSY4,S019,10/16/2024 06:56PM,ITEM00826,Groceries,3,308.78,926.34,Card,iarlsr0o
J3T4H8QFDTN0,S014,10/16/2024 20:37,ITEM00084,Clothing,3,401.04,1203.12,Card,w8x17cop
NLR97OHPII2M,S020,10/16/2024 11:54,ITEM00874,Electronics,1,167.56,167.56,Cash,c2atrd83
GE9NY3MUB6LB,S019,2024-10-16T02:59:53,ITEM00630,Electronics,1,2.04,2.04,Card,263rjk4c
VJXZDVYB4XZ3,S012,10/16/2024 18:31,ITEM00670,Sports,2,33.41,66.82,Mobile,p724xhqz
EDQFC1YUZPEX,S018,10/16/2024 21:23,ITEM00727,Clothing,1,294.25,294.25,Mobile,xnomb42o
OZLEL8PL6UZA,S006,2024/02/30 25:61,ITEM00499,Home,4,329.51,1318.04,Card,bfsrkhgb
D18HFY40JOTV,S020,10/16/2024 7:09,ITEM00973,Sports,3,169.25,507.75,Cash,qztt1blo
576VILVQKXBI,S019,10/16/2024 9:15,ITEM00005,Groceries,1,237.78,237.78,Card,b8qop82j
A50121XRUTT2,S008,10/16/2024 14:09,ITEM00337,Clothing,5,470.02,2350.1,Card,aplird70
O6HFD7LTTC95,S001,10/16/2024 8:43,ITEM00789,Home,3,336.23,1008.69,Card,eqe12qey
DG3TJA622DCF,S006,16-10-24 19:00,ITEM00548,Clothing,1,178.77,178.77,Mobile,91mmo1ds
WRVZ90472UQL,S012,10/16/2024 7:14,ITEM00038,Toys,2,84.59,169.18,Card,am97xo48
DS1VRTT1E32W,S008,10/16/2024 11:21,ITEM00436,Home,1,67.91,67.91,Cash,4bk8ejnf
9NR0OAKGDESV,S004,10/16/2024 13:11,ITEM00999,Home,4,490.67,1962.68,Transfer,leuucbl1
TUYKTK61B7PX,S009,10/16/2024 1:53,ITEM00097,Groceries,1,405.98,405.98,Cash,drqntjvu
G7ZD3Q0E03YI,S014,10/16/2024 12:11AM,ITEM00897,Home,1,167.7,167.7,Card,ripwn3ke
KI4EPXR9OGJE,S006,10/16/2024 23:19,ITEM00991,Sports,4,455.46,1821.84,Card,eb900yeh
HDZOMQFXEN9N,S017,10/16/2024 10:00,ITEM00207,Sports,5,2.41,12.05,Card,hm54xr8p
,,,,,,,,,
8S7DZSYJX20A,S019,10/16/2024 3:54,ITEM00290,Home,4,110.22,440.88,Card,1yuw2tgr
LYTUAGDL1J2V,S013,10/16/2024 21:54,ITEM00366,Electronics,2,479.35,958.7,Mobile,qhibmqim
CUEOBQT0D9TZ,S008,10/16/2024 7:48,ITEM00100,Electronics,5,9.2,46,Transfer,avekvqhm
JV07IRJG107R,S007,10/16/2024 14:59,ITEM00103,Electronics,1,47.66,47.66,Card,7jpmmqza
JGF00HHEQXIE,S004,10/16/2024 7:26,ITEM00775,Home,5,11.66,58.3,Mobile,fc6ranty
FCOPZFZZ5T6V,S019,10/16/2024 12:01,ITEM00162,Groceries,1,43.33,43.33,Card,8pv2kjh0
K1QDU2EB0T4U,S013,10/16/2024 23:39,ITEM00756,Clothing,1,98.94,98.94,Cash,stie6sv5
SDJT3BR4F2ZD,S005,10/16/2024 22:44,ITEM00433,Sports,5,42.7,213.5,Cash,0lfj4b12
0DF0WCYR2P6X,S002,10/16/2024 10:58PM,ITEM00620,Electronics,1,431.58,431.58,Card,9ly2skkf
URR6CG1S2LQS,S015,10/16/2024 0:57,ITEM00051,Electronics,2,300.57,601.14,Transfer,5nwd0jfn
JILXN32NBZWB,S007,10/16/2024 8:45,ITEM00877,Groceries,4,75.49,301.96,Mobile,w2aww77g
75JT660J08XT,S016,10/16/2024 18:08,ITEM00255,Groceries,3,401.19,1203.57,Card,n1tcjfcz
SXYLKA51E04P,S004,2024-10-16T11:16:17,ITEM00258,Electronics,3,363.27,1089.81,Mobile,53k9om11
2ZNTGG50YQL2,S010,10/16/2024 18:40,ITEM00835,Groceries,1,94.11,94.11,Cash,10nusg9l
ZYMKX9KHH83G,S017,10/16/2024 9:22,ITEM00905,Sports,4,305.44,1221.76,Cash,ohfddvsz
9IDYREX9BOBC,S003,16-10-24 22:16,ITEM00509,Home,5,25.12,125.6,Mobile,d842zsa6
BD2EEV7INRZJ,S010,10/16/2024 21:42,ITEM00743,Toys,1,498.63,498.63,Cash,5yovm5cv
UDKITMAF9H3F,S007,10/16/2024 10:05PM,ITEM00152,Electronics,5,320,1600,Card,qmpd7z4k
BNA2I7P80SD0,S014,10/16/2024 0:39,ITEM00967,Clothing,4,470.39,1881.56,Cash,sho5d5af
H81JMBPTPDWR,S018,10/16/2024 23:27,ITEM00637,Clothing,3,470.21,1410.63,Transfer,k8ekt292
YT6EBIN0BYQY,S020,10/16/2024 1:43,ITEM00579,Groceries,2,238.97,477.94,Cash,2kga99uf
W1UN2KTVV0Y9,S015,10/16/2024 3:15,ITEM00303,Clothing,5,312.26,1561.3,Transfer,uwufuk15
6D43I21PU8BW,S001,10/16/2024 20:18,ITEM00408,Sports,2,476.69,953.38,Cash,qp6xghu9
YVNI8E614936,S014,2024-10-16T04:17:20,ITEM00924,Sports,5,110.98,554.9,Mobile,mt4fvmyp
NOC3ARPYYFGT,S019,2024-10-16T12:15:51,ITEM00769,Electronics,5,191.83,959.15,Transfer,41ofv14j
F1AYSV6O9E9N,S007,10/16/2024 2:43,ITEM00198,Groceries,1,416.43,416.43,Transfer,33a8ncxc
LQ15S58XWBNW,S009,10/16/2024 0:36,ITEM00452,Toys,1,429.06,429.06,Transfer,oc7501oe
D503779U7C1A,S017,10/16/2024 19:25,ITEM00994,Clothing,1,278.18,278.18,Card,hi78lzgm
7QH96YCFNHP3,S011,10/16/2024 4:49,ITEM00560,Groceries,1,234.13,234.13,Transfer,ngq6tlv0
FOS9DJ9IHJDQ,S004,10/16/2024 5:09,ITEM00759,Toys,5,162.19,810.95,Card,6c4x56v3
7PUM32YP15I3,S008,16-10-24 04:11,ITEM00182,Groceries,2,131.29,262.58,Transfer,omuq0rzt
9QZO7IO2F2NA;S018;2024-10-16 05:13:45;ITEM00861;Clothing;4;340.69;1362.76;Card;imydo5n1,,,,,,,,,
YOFCX7CULOQV,S002,10/16/2024 20:17,ITEM00792,Sports,4,468.59,1874.36,Transfer,iwt258e7
YI4PZZJ8XKV4,S020,10/16/2024 18:38,ITEM00068,Sports,1,475.75,475.75,Cash,kqtq36zp
TQRT8G7QNCWZ,S015,10/16/2024 06:01PM,ITEM00505,Toys,2,118.41,236.82,Card,4upr44es
TYAXY2NZ5X51,S013,10/16/2024 01:52PM,ITEM00340,Sports,1,395.47,395.47,Mobile,ubekt2mn
VHM3KWWETUJO,S008,10/16/2024 7:05,ITEM00924,Groceries,5,197.19,985.95,Cash,mfcyltm9
8G8HZMVYD47D,S013,10/16/2024 13:26,ITEM00975,Sports,3,195.15,585.45,Mobile,s88ualry
LW563C36VFH3,S011,10/16/2024 21:11,ITEM00813,Electronics,2,4.79,9.58,Cash,4hllqlld
HP08D2QLAW8F,S004,2024-10-16T10:19:16,ITEM00812,Electronics,3,310.07,930.21,Cash,1gnt9zsu
AMISU1O67U61,S014,2024-10-16T02:07:30,ITEM00885,Groceries,2,379.12,758.24,Mobile,2qpkgrmm
MV82LZWGE868,S014,10/16/2024 12:05,ITEM00955,Electronics,3,271.13,813.39,Cash,b2nixi8e
5CAMBHWTGDK4,S017,10/16/2024 22:27,ITEM00601,Groceries,1,399.86,399.86,Mobile,f8y7p62z
ANS0GNH8S2GT,S004,10/16/2024 4:52,ITEM00065,Clothing,4,75.7,302.8,Card,v5xwwc05
FZQAFQSDQ26R,S011,10/16/2024 09:28AM,ITEM00372,Groceries,4,131.93,527.72,Transfer,rn57lws1
XIDB5Z8XGQHP,S007,10/16/2024 08:33PM,ITEM00990,Clothing,4,191.82,767.28,Cash,lguuw058
VXITIFXZIU6H;S018;2024-10-16 11:12:58;ITEM00126;Toys;3;328.97;986.91;Mobile;05h3k7uj,,,,,,,,,
0GQ34PGGCBI6,S015,10/16/2024 19:11,ITEM00737,Electronics,4,306,1224,Card,r6luu6if
N00BGBB1R3YQ,S017,10/16/2024 18:25,ITEM00449,Home,1,68.22,68.22,Card,yz5ymit7
KK7X34UDC4FH,S019,10/16/2024 3:24,ITEM00153,Sports,1,101.8,101.8,Card,20vmakrx
36U9CYRVEOW0,S004,10/16/2024 7:32,ITEM00888,Sports,2,29.29,58.58,Mobile,o1fe1yen
WBEM0TPI70HK,S007,10/16/2024 15:42,ITEM00214,Groceries,2,21.88,43.76,Cash,xq531d1k
UOS74ULEVNA3,S007,2024-10-16T13:21:07,ITEM00359,Sports,3,12.33,36.99,Mobile,4c0x2hyv
AD8EJPMLNL7H,S001,10/16/2024 9:26,ITEM00910,Sports,5,248.78,1243.9,Card,a97pnfir
PZDPVOE4T8DL,S006,10/16/2024 11:00PM,ITEM00228,Sports,5,310.09,1550.45,Transfer,bcan68u1
LCPY9NPGIRD4,S009,10/16/2024 16:48,ITEM00114,Electronics,4,446.63,1786.52,Cash,12sba62t
7RPBAD0NDV5D,S011,10/16/2024 2:12,ITEM00201,Groceries,4,138.81,555.24,Cash,odbzl83k
HOEHAPM4YQZV,S016,10/16/2024 1:04,ITEM00575,Electronics,3,246.52,739.56,Transfer,hy5ho37p
PFMCIE4ACJOD,S011,10/16/2024 22:49,ITEM00774,Electronics,4,444.93,1779.72,Cash,bvxejaxv
Z14WJAI9C2BV,S017,16-10-24 01:22,ITEM00305,Sports,5,34.9,174.5,Mobile,7ov9wxhv
UKONDHKBRJIG,S011,10/16/2024 15:54,ITEM00755,Sports,4,191.73,766.92,Transfer,u69qaz6f
QS3TGDBFXA2W,S004,10/16/2024 19:52,ITEM00819,Electronics,2,14.13,28.26,Card,nzwss9v6
80TW87S34876,S010,10/16/2024 19:28,ITEM00777,Electronics,1,488.03,488.03,Mobile,85s0i99n
3JBRRD44NDVD,S003,10/16/2024 5:44,ITEM00512,Sports,5,87.11,435.55,Transfer,2vp6f0o7
BBMZJ22PMB6X,S006,10/16/2024 17:44,ITEM00916,Sports,4,332.63,1330.52,Card,lnd7u4xx
7ZKVNIJWAQLC,S001,10/16/2024 5:34,ITEM00105,Toys,1,442.5,442.5,Card,f7uiwjta
OZIBP9OF9SVC,S001,16-10-24 22:41,ITEM00092,Home,2,133.69,267.38,Cash,h3v10m1v
DHZ6M9BJUDL3,S001,10/16/2024 6:01,ITEM00980,Home,2,357.65,715.3,Transfer,rjwpx5zj
C1R601EJT1WT,S001,10/16/2024 14:35,ITEM00565,Clothing,4,201.63,806.52,Cash,jpo4dilg
TWT2I9OWP7NL,S003,10/16/2024 11:55,ITEM00268,Home,4,473.65,1894.6,Cash,dw0ycyrn
BERP0IV1TOPI,S005,10/16/2024 3:38,ITEM00267,Home,4,444.69,1778.76,Transfer,vnaaxu3k
KNN520UPRB2J,S001,10/16/2024 11:18,ITEM00886,Home,3,90.28,270.84,Mobile,1m6u2llh
E4N2524GPZBO,S011,10/16/2024 09:58PM,ITEM00235,Electronics,5,15.42,77.1,Cash,zyfggk82
RO1WODGZDN9S,S009,16-10-24 19:25,ITEM00655,Toys,4,347.28,1389.12,Cash,a6tdv9rr
GV7P2A2Q9OJF,S014,10/16/2024 2:46,ITEM00114,Clothing,2,437.43,874.86,Cash,hj05mpz0
T9WNJSLEU1S5,S012,10/16/2024 9:46,ITEM00693,Toys,5,25,125,Transfer,knxmfh5e
9KT10R709Q6O,S007,10/16/2024 08:50AM,ITEM00661,Sports,2,467.39,934.78,Card,rb5tngcr
4VNIBLWBV2IZ,S017,10/16/2024 5:16,ITEM00916,Clothing,5,31.33,156.65,Transfer,45a4520s
SSCP9KJYMJBT,S018,10/16/2024 01:09PM,ITEM00487,Groceries,4,220.83,883.32,Card,q2dxx60l
QSX502UPVSF5,S020,10/16/2024 2:13,ITEM00323,Toys,1,74.39,74.39,Card,4d4yji35
NJJ63XVFIUD9,S018,10/16/2024 18:12,ITEM00943,Clothing,5,374.1,1870.5,Card,9ssbu7ge
GACSQNBB4V57,S016,10/16/2024 14:03,ITEM00561,Electronics,1,93.37,93.37,Transfer,gndc06kl
12J21TELO9LY,S004,10/16/2024 1:16,ITEM00751,Electronics,1,295.23,295.23,Mobile,4ogn378v
6BP6OJC6ON5Z,S008,10/16/2024 10:16,ITEM00458,Groceries,1,166.37,166.37,Transfer,dw7v1qsa
TKFTUWFV2TTU,S017,10/16/2024 23:07,ITEM00484,Groceries,2,215.52,431.04,Mobile,2cb2pn4u
IADPZ9Q8SU5N,S010,10/16/2024 2:51,ITEM00006,Groceries,1,346.91,346.91,Transfer,772ns8er
EKV2DY4TKVV7,S014,10/16/2024 9:41,ITEM00145,Groceries,1,335.81,335.81,Mobile,mvq356j0
TYN4BPSAUE5R,S001,10/16/2024 20:55,ITEM00752,Electronics,2,53.51,107.02,Cash,whzmjbg3
S7V55KCRX6SF,S009,10/16/2024 16:28,ITEM00140,Toys,4,495.95,1983.8,Cash,o772nrcm
U9V45D3DGC50,S008,10/16/2024 16:02,ITEM00584,Clothing,1,46.64,46.64,Card,bq3vyar6
ULZZIX2SOTH4,S012,10/16/2024 4:47,ITEM00286,Toys,1,438.75,438.75,Cash,o082sfr2
11BLF1XOYC6H,S012,10/16/2024 15:56,ITEM00783,Clothing,1,107.4,107.4,Transfer,5ftojtbp
ZJKTHKG2N968,S010,10/16/2024 14:46,ITEM00554,Electronics,5,110.3,551.5,Transfer,mqpjbmwm
U0AB76LBWLA9,S004,10/16/2024 8:30,ITEM00086,Electronics,4,80.57,322.28,Mobile,27d9alk7
GWOW7L7J7Y96,S005,10/16/2024 6:38,ITEM00322,Groceries,1,343.68,343.68,Transfer,5cfp37cd
M2YVP6MPB4DP,S007,10/16/2024 4:42,ITEM00564,Electronics,2,453.35,906.7,Transfer,zvnbi1ca
KZH6EJEBHBW9,S010,10/16/2024 2:20,ITEM00308,Sports,5,108.9,544.5,Cash,89mw68m1
MBNBOR7AAU76,S018,10/16/2024 2:08,ITEM00397,Sports,3,343.33,1029.99,Mobile,rbzirjyz
KU8NIARN4FLH,S012,10/16/2024 0:24,ITEM00218,Toys,2,285.57,571.14,Transfer,j6gdtgcg
HLDA2UX64BIW;S018;2024/10/16 20:14:07;ITEM00523;Home;2;110.2;220.4;Card;a5enp2wa,,,,,,,,,
7Q19U9Q44DVV,S014,10/16/2024 11:20,ITEM00048,Clothing,3,478.89,1436.67,Card,p2gayqmg
ZE6E24I1AGZG,S020,10/16/2024 6:13,ITEM00929,Groceries,4,445.07,1780.28,Cash,s60yup1s
T05UQ9GYNSZ1,S011,10/16/2024 8:36,ITEM00784,Sports,3,166.83,500.49,Card,c9vf6rgs
X9E0RAGHKE79,S005,10/16/2024 5:39,ITEM00091,Home,3,433.25,1299.75,Transfer,rkhe0sdp
ZZY00EW9JZF4,S005,10/16/2024 15:58,ITEM00871,Clothing,3,289.06,867.18,Cash,izb1edmb
9CZV7PQOVVI1,S001,10/16/2024 23:43,ITEM00613,Electronics,2,2.44,4.88,Mobile,y39ck5b8
7BI8TJWOFC57,S014,10/16/2024 17:43,ITEM00058,Home,5,109.87,549.35,Mobile,un446q16
DSONKK1JXPP9,S010,16-10-24 22:00,ITEM00735,Clothing,4,465,1860,Mobile,mkvgg4np
FHOE3MXZJFY4,S002,10/16/2024 07:26PM,ITEM00972,Groceries,1,148.46,148.46,Cash,07fil3dv
U25Z8KQ86YNI,S008,10/16/2024 9:29,ITEM00973,Electronics,3,111.08,333.24,Card,cznyrb9j
UJLQV62J16W8,S012,10/16/2024 8:44,ITEM00578,Toys,4,458.15,1832.6,Transfer,o7vs8chk
AZAL4W7S3GOF,S012,10/16/2024 20:57,ITEM00310,Toys,3,143.49,430.47,Card,e7a5ji1v
7K98XVI673KL,S010,10/16/2024 07:46AM,ITEM00058,Toys,2,193.02,386.04,Mobile,h1i8yaty
7FENTD7KFN8K,S006,10/16/2024 15:45,ITEM00518,Toys,5,411.15,2055.75,Transfer,jy6reg85
OM0F6QEPYOHA,S009,10/16/2024 02:15AM,ITEM00048,Sports,1,346.06,346.06,Transfer,337c7nxx
RY0CGQ4HPVIU,S004,16-10-24 07:55,ITEM00542,Sports,1,460.47,460.47,Cash,rfbenmzs
G042MZ8M6XHI,S006,10/16/2024 05:29AM,ITEM00790,Toys,1,300.87,300.87,Card,zgsvanry
IIPS8QDB9BGV,S004,16-10-24 18:24,ITEM00850,Clothing,2,391.15,782.3,Mobile,baeom43t
WGD4X4PZJ42R,S011,16-10-24 16:06,ITEM00135,Clothing,5,339.21,1696.05,Card,9899ffza
9M94UZXY4G8O,S013,16-10-24 06:39,ITEM00633,Home,5,146.73,733.65,Card,nbo3wz5i
JYRDIRL481XL,S001,10/16/2024 2:36,ITEM00395,Clothing,1,266.25,266.25,Mobile,xskouzxn
BLU27XNPZCU7,S011,10/16/2024 12:00,ITEM00018,Groceries,3,395.59,1186.77,Cash,un9vqr2c
G9XC5REXFCHI,S014,10/16/2024 22:35,ITEM00545,Groceries,2,10.06,20.12,Mobile,oushfrrc
XYB8Z8TRTM47,S019,10/16/2024 11:14,ITEM00618,Electronics,2,66.79,133.58,Mobile,lg8y2wge
MAM3JKX2KABF,S018,10/16/2024 16:54,ITEM00317,Groceries,1,293.46,293.46,Mobile,rkqql7ph
B4BOMZQB09UW,S015,10/16/2024 16:04,ITEM00904,Sports,4,345.62,1382.48,Transfer,ezihzvzg
QYPICLKS441W,S012,10/16/2024 10:15,ITEM00446,Clothing,2,264.98,529.96,Transfer,9157khz2
O7V1IZ4JQI55,S009,10/16/2024 0:37,ITEM00693,Sports,3,306.38,919.14,Card,fblpvr79
5U7DF891QCG4,S002,10/16/2024 17:26,ITEM00921,Groceries,5,321.63,1608.15,Transfer,gw2nrv4e
U4NC0IBA65D2,S007,10/16/2024 16:48,ITEM00403,Home,1,151.58,151.58,Mobile,guw48tp3
CZTGZOHC7TBH,S006,16-10-24 06:56,ITEM00162,Sports,5,109.98,549.9,Card,bilkjhdk
0YX2TBT68LZF,S009,16-10-24 13:53,ITEM00983,Electronics,5,208.43,1042.15,Card,5xx9pkqg
CI248F3VKOG1,S006,10/16/2024 7:14,ITEM00533,Clothing,2,420.89,841.78,Card,aaludhaa
CYYPQ7A4FRV1,S011,10/16/2024 9:04,ITEM00059,Clothing,4,234.75,939,Transfer,xhc660uj
J72BTQ82327A,S015,2024-10-16T05:56:10,ITEM00678,Clothing,2,15.49,30.98,Transfer,bnp5o3xt
RWR3OW37GJNX;S008;2024/10/16 19:32:42;ITEM00452;Clothing;1;416.02;416.02;Mobile;wm5cfv2v,,,,,,,,,
TZ60FIIGU72D,S003,2024-10-16T03:07:45,ITEM00123,Groceries,4,197.71,790.84,Mobile,8bz9t30b
B3KBWIFD8WZG,S011,10/16/2024 3:58,ITEM00177,Clothing,1,227.75,227.75,Card,680iuga4
NL3VX4GH0Y3H,S010,10/16/2024 10:43,ITEM00899,Electronics,1,188.46,188.46,Transfer,sssuljaf
1YC1L2QJZGPX,S006,10/16/2024 09:45PM,ITEM00425,Clothing,5,341.88,1709.4,Transfer,g7r2fmfp
FVAN0FVEL57O,S002,10/16/2024 5:31,ITEM00324,Sports,3,271.83,815.49,Mobile,iiy3xgwk
NMJSXTDHDX1B,S009,10/16/2024 20:53,ITEM00872,Clothing,2,22.33,44.66,Card,cxgf8gc0
T5TT9KA1DLUC,S010,16-10-24 11:07,ITEM00858,Sports,1,355.9,355.9,Cash,bnus7psi
8WK501EPEKGV,S014,10/16/2024 5:16,ITEM00198,Clothing,3,388.19,1164.57,Cash,lckwt2e0
ZEQWF1VVWUSX,S017,10/16/2024 7:15,ITEM00563,Electronics,5,386.47,1932.35,Cash,hpo00zcm
GO5AWLGITIZ7,S018,10/16/2024 5:53,ITEM00863,Groceries,2,270.08,540.16,Card,xuwcozfq
GU65S6Y5H3O0,S017,10/16/2024 12:14PM,ITEM00905,Sports,2,429.04,858.08,Mobile,gqit8d9g
IVDTS8MG00CR,S001,2024-10-16T14:47:03,ITEM00494,Toys,2,101.36,202.72,Mobile,db103gw7
CEV8E7ZMVUTI,S010,10/16/2024 12:44PM,ITEM00183,Sports,3,124.43,373.29,Cash,93fon8on
DLHWV6FLVYWA,S015,10/16/2024 10:50,ITEM00594,Groceries,3,287.8,863.4,Cash,qwfwp9k1
UTVLYJMWUOCS,S020,16-10-24 18:21,ITEM00116,Toys,4,242.73,970.92,Mobile,i4swh0tt
TJL2FX35LG49,S006,10/16/2024 14:30,ITEM00470,Electronics,3,388.43,1165.29,Mobile,ot6atj4m
5UGXBRYTIVR4,S004,10/16/2024 20:08,ITEM00887,Clothing,2,1.27,2.54,Cash,f826bhyz
52MH68NDJU39,S010,10/16/2024 15:43,ITEM00054,Groceries,4,51.81,207.24,Mobile,66xtf52b
5EI7K8EVBRX8,S018,16-10-24 14:35,ITEM00384,Clothing,2,214.44,428.88,Transfer,7n2elmv5
G4EAI7XK2JL6,S010,10/16/2024 19:42,ITEM00805,Home,4,384.29,1537.16,Transfer,vvld3iia
0HF36C0OX87C,S016,10/16/2024 8:37,ITEM00656,Clothing,2,144.45,288.9,Mobile,rpjx0wuz
VKYMZLO9LNDC,S011,10/16/2024 1:54,ITEM00653,Electronics,3,86.31,258.93,Transfer,ldqlq1wm
04K34EUZ9QJ4,S020,10/16/2024 7:23,ITEM00237,Toys,4,437.05,1748.2,Cash,iehc2yix
BRTG6C2RRA3P,S011,10/16/2024 2:16,ITEM00126,Toys,2,214.13,428.26,Transfer,o3hli32b
YGKNDR07VO79,S008,16-10-24 07:38,ITEM00140,Groceries,1,178.76,178.76,Transfer,5wp8mvu2
VMIA63YMDDVX,S010,10/16/2024 10:28,ITEM00302,Toys,1,25.06,25.06,Transfer,0ssw74wq
536LZMS804BF,S015,10/16/2024 21:15,ITEM00552,Groceries,2,280.96,561.92,Cash,3ktx6qca
6JLDJ7P1F99D,S006,10/16/2024 07:55AM,ITEM00215,Groceries,5,265.03,1325.15,Transfer,14eci9rt
5A2X54U44QUN,S005,10/16/2024 20:23,ITEM00947,Toys,3,288.64,865.92,Card,h2d3ls11
YHYA0EIVA8T4,S016,10/16/2024 11:11,ITEM00887,Home,1,384.63,384.63,Transfer,e0bct324
CEHQO672TH1F,S015,10/16/2024 2:52,ITEM00358,Groceries,1,142.42,142.42,Mobile,uhiwzwt9
WKXDMNNVUM2E,S013,10/16/2024 10:33,ITEM00980,Sports,4,46.08,184.32,Cash,x46qgbfv
MIGC3J3YC6WZ,S011,10/16/2024 23:06,ITEM00343,Groceries,4,205.52,822.08,Transfer,oj98byte
RHE45JJJE1IL,S007,10/16/2024 0:47,ITEM00589,Electronics,1,132.77,132.77,Mobile,rj174wya
47S151M4I3L0,S015,16-10-24 04:56,ITEM00127,Toys,5,268.75,1343.75,Transfer,5a838921
1BKHSSCRTP08,S008,10/16/2024 8:31,ITEM00291,Toys,3,388.05,1164.15,Mobile,ajiaa67m
