transaction_id,store_id,timestamp,item_id,item_category,quantity,unit_price,revenue,payment_method
ON15OQO3ZMB8,S011,12-06-25 15:39,ITEM00877,Groceries,5,295.08,1475.40,Mobile
9912M7BR25E3,S014,06/12/2025 03:04PM,ITEM00278,Electronics,2,17.41,34.82,Mobile
W19BSLAX93VU,S009,2025/06/12 08:36:22,ITEM00654,Groceries,1,190.42,190.42,Transfer
W3R3AYQVK2LN,S018,2025-06-12 02:51:30,ITEM00442,Toys,3,218.87,656.61,Cash
62T318U3FLDP,S008,2025-06-12 20:41:31,ITEM00562,Groceries,4,103.03,412.12,Cash
HJPWVTQQ6U7Q,S011,2025-06-12 14:59:52,ITEM00178,Toys,5,41.77,208.85,Cash
9YD3115H6B80,S017,06/12/2025 01:53PM,ITEM00674,Electronics,1,29.27,29.27,Mobile
KCGQQCWCLQGH,S020,2025-06-12 13:46:17,ITEM00945,Toys,2,379.48,758.96,Mobile
0BSCWWAUM06T;S017;2025/06/12 13:53:26;ITEM00338;Home;4;71.6;286.4;Transfer
SS65SE5L72YN,S013,2025-06-12 23:05:53,ITEM00312,Home,4,244.07,976.28,Mobile
EUH23FPLDEXL,S017,2025-06-12 05:32:24,ITEM00673,Toys,1,262.86,262.86,Transfer
TA9N7Y12A5IN,S002,2025-06-12 09:32:27,ITEM00492,Toys,5,221.10,1105.50,Mobile
FZINFEWIYG1U,S019,2025-06-12 02:30:00,ITEM00439,Toys,5,246.88,1234.40,Card
BS2Z6D8LI133,S017,2025-06-12 23:53:06,ITEM00110,Toys,3,378.52,1135.56,Cash
E7MWWDO1R716,S010,2025-06-12 19:58:02,ITEM00801,Groceries,2,271.07,542.14,Card
U8QPPXZYZCE4,S013,2025-06-12 05:34:43,ITEM00444,Sports,-1,51.64,206.56,Transfer
61G0B68UDV5E,S016,2025-06-12 06:10:02,ITEM00163,Sports,1,16.98,16.98,Cash
XXZ9OZ9MTC3J,S008,2025-06-12 12:26:06,ITEM00669,Sports,3,214.35,643.05,Cash
8TBOFRDFA6XK,S005,2025-06-12 03:16:00,ITEM00444,Groceries,4,178.36,713.44,Cash
H71ZSKXNX9F9,S008,2025-06-12 03:46:09,ITEM00589,Home,3,36.28,108.84,Card
CAF9XESQ989L,S006,2025-06-12 17:25:05,ITEM00023,Groceries,2,424.10,848.20,Transfer
PFQSFQI0ODH4,S020,06/12/2025 05:58AM,ITEM00111,Clothing,2,57.44,114.88,Card
UPYOKWH3CNCG,S009,2025-06-12 00:06:58,ITEM00238,Home,3,307.06,921.18,Transfer
GJEUHO6A9U7Y,S011,2025-06-12 12:00:16,ITEM00003,Sports,4,389.31,1557.24,Mobile

NGPAERR6O4K4;S013;06/12/2025 11:18AM;ITEM00757;Home;5;211.64;1058.2;Transfer
X90OX4WBZ2S1,S006,2025-06-12 12:47:21,ITEM00422,Electronics,5,384.74,1923.70,Card
JGBKCMSIWZHB,S008,2025/06/12 16:03:10,ITEM00121,Toys,5,281.45,1407.25,Card

XDHL00TEPEOG,S004,2025-06-12 12:01:13,ITEM00797,Electronics,N/A,345.83,345.83,Transfer
1TV38790P1OT,S010,2025-06-12 05:16:43,ITEM00013,Clothing,1,330.60,330.60,Transfer
X1KC9X23YQSI,S008,2025-06-12 03:45:50,ITEM00081,Clothing,2,182.86,365.72,Mobile
JO0K19V96OTR,S010,2025-06-12 08:48:22,ITEM00447,Toys,2,43.05,86.10,Card
GIYH3JAVMTZ4,S003,06/12/2025 10:34PM,ITEM00416,Home,5,34.56,172.80,Card
ZEOFT6J50JFG,S015,12-06-25 09:01,ITEM00675,Sports,4,351.08,1404.32,Transfer
73JWSL5RWY5B,S016,06/12/2025 02:23AM,ITEM00247,Electronics,1,472.85,472.85,Card
MOCWXFBT47ZV,S014,2025-06-12 03:46:01,ITEM00836,Toys,5,255.33,1276.65,Card
IPYKZXBF293D,S007,2025-06-12T20:37:42,ITEM00222,Toys,2,374.76,749.52,Card
D4KJ335O2UYT,S016,06/12/2025 04:42AM,ITEM00262,Groceries,5,464.47,2322.35,Transfer
4IBEX6E2P52N,S010,2025/06/12 14:14:00,ITEM00621,Home,4,341.07,1364.28,Mobile
AH9ATV2WV26R,S010,06/12/2025 08:07AM,ITEM00130,Groceries,5,85.82,429.10,Cash
BRGTE19KTXRY,S018,2025-06-12 08:29:17,ITEM00499,Clothing,2,8.04,16.08,Card
6O4Y1BJP5DC3,S014,2025-06-12 20:30:38,ITEM00092,Groceries,2,349.71,699.42,Transfer
UOCJ3AXVWHVT,S016,2025-06-12 02:54:53,ITEM00259,Home,1,422.62,422.62,Card
MZ0615XHH6YR,S020,2025-06-12 14:42:25,ITEM00012,Home,3,159.99,479.97,Cash
G0TXI0CAW4X2,S019,2025-06-12 05:23:40,ITEM00991,Electronics,4,113.26,453.04,Card
BC1NG2FVBJ6G,S015,2025-06-12 00:28:08,ITEM00709,Sports,1,31.96,31.96,Cash
SN01GK0BD3I3,S009,2025-06-12 01:30:10,ITEM00799,Electronics,3,202.28,606.84,Cash
YH04B1NUKF34,S004,2025-06-12 09:47:29,ITEM00075,Sports,3,152.66,457.98,Card
DWDBQUCU16DC,S008,12-06-25 21:07,ITEM00447,Groceries,3,245.38,736.14,Card
NFOA6JPN6X6H,S010,2025-06-12 15:15:07,ITEM00189,Sports,2,363.70,727.40,Cash
880FI3HGL4JT,S004,2025-06-12T13:59:15,ITEM00213,Electronics,-5,17.38,52.14,Card
EUZ52H2UPQVG,S008,2025/06/12 23:47:00,ITEM00188,Sports,2,129.37,258.74,Transfer
33VZ4OCZ0K4T,S020,2025-06-12 22:09:16,ITEM00891,Electronics,1,244.42,244.42,Mobile
FT0VNQST6BCQ,S001,2025-06-12 16:00:34,ITEM00347,Toys,4,29.12,116.48,Card
O08Z46YQTNHN,S014,2025-06-12 06:24:52,ITEM00195,Home,1,56.62,56.62,Transfer
SMZXD4XFH29K,S012,12-06-25 21:18,ITEM00880,Electronics,1,247.14,247.14,Transfer
YVD5HRG0D74G,S019,2025-06-12 10:25:20,ITEM00094,Sports,2,466.90,933.80,Mobile
2ZP03KM8WZ98,S006,2025-06-12 19:27:28,ITEM00447,Clothing,5,425.91,2129.55,Transfer
0J8I3T1GP02T,S009,2025-06-12 11:24:29,ITEM00243,Toys,1,190.84,190.84,Card
335ID6KOZQDS,S004,2025/06/12 08:25:37,ITEM00824,Home,4,320.49,1281.96,Transfer
13MWP1CYBILH,S006,2025-06-12T05:13:04,ITEM00586,Groceries,4,245.36,981.44,Card
SGEF8QGZBY7C,S007,2025-06-12 06:49:39,ITEM00601,Sports,5,N/A,1103.95,Transfer
FKKIL99OWN0D,S013,2025-06-12 00:42:53,ITEM00515,Electronics,3,369.73,1109.19,Cash
XB68G7DSB5UW,S003,12-06-25 09:49,ITEM00889,Toys,3,303.09,909.27,Card
C10V6U8B4TY3,S002,2025/06/12 01:25:53,ITEM00337,Electronics,1,13.97,13.97,Transfer
IB9QNVB5QZH4,S019,2025-06-12 13:34:33,ITEM00549,Sports,5,10.10,50.50,Cash
EOKESPKXSGWS,S015,06/12/2025 05:07PM,ITEM00323,Toys,1,301.49,301.49,Transfer
GA6ZIMRL9QXU,S015,06/12/2025 10:23PM,ITEM00501,Clothing,2,44.38,88.76,Mobile
CV5H252OI3BF,S004,2025-06-12 05:45:39,ITEM00814,Electronics,4,392.20,1568.80,Mobile
IXFHGMXFVPAJ,S011,2025-06-12 07:57:17,ITEM00698,Home,4,231.35,925.40,Mobile
U66N6XBMVYBZ,S007,2025-06-12 08:58:45,ITEM00397,Sports,5,298.95,1494.75,Mobile
ZO1GBTY65NWU,S003,12-06-25 09:36,ITEM00176,Electronics,2,395.34,790.68,Card
IFJ62IQ432SQ,S004,06/12/2025 01:33PM,ITEM00286,Electronics,5,125.89,629.45,Transfer
I48L6PNQ5PY4,S012,2025-06-12 15:01:33,ITEM00805,Home,3,323.82,971.46,Transfer
BK6SSHCV4QO7,S008,06/12/2025 04:43AM,ITEM00482,Toys,5,408.50,2042.50,Transfer
JTC8Y2J84JY7,S010,2025-06-12 23:24:12,ITEM00605,Groceries,5,391.17,1955.85,Card
3H8N4YT02C7Y,S015,2025-06-12 20:51:01,ITEM00819,Groceries,3,331.43,994.29,Transfer
OVGY1Y66M8IR,S017,12-06-25 17:50,ITEM00333,Sports,2,176.35,352.70,Transfer
BDGV3VQEH81U,S012,2025-06-12 21:10:01,ITEM00314,Groceries,5,81.21,406.05,Cash
FCVYE8OHLO3S,S007,2025-06-12 15:26:01,ITEM00382,Toys,1,91.49,91.49,Transfer
GZPDS1F9WX95,S012,2025/06/12 20:08:29,ITEM00351,Home,1,441.03,441.03,Cash
YPPUCAWHLV2N,S010,06/12/2025 02:49AM,ITEM00835,Toys,2,406.79,813.58,Cash
WFSFSPET6H2U,S004,2025/06/12 20:57:54,ITEM01000,Toys,3,289.20,867.60,Cash
JDAASEOG0UPT,S016,2025-06-12 04:44:57,ITEM00420,Clothing,3,18.10,54.30,Cash
407FIU6C9FN1;S007;2025-06-12 16:44:21;ITEM00956;Toys;2;419.92;839.84;Card
DCJIYFAAS1S4,S007,2025-06-12 06:40:07,ITEM00699,Groceries,2,N/A,461.40,Mobile
F8TPCOREH11Q,S018,06/12/2025 10:28PM,ITEM00347,Clothing,4,444.40,1777.60,Cash
D9T1CVGPXO56,S004,2025-06-12T20:14:35,ITEM00537,Sports,1,455.25,455.25,Card
REHL6XQRIA5W,S006,2025/06/12 20:05:06,ITEM00647,Sports,2,161.00,322.00,Card
H0ZVI1XU1MVJ,S002,2025-06-12 15:58:18,ITEM00334,Groceries,1,251.21,251.21,Mobile
XBM86Y7YFP3O,S007,2025-06-12 08:01:05,ITEM00579,Toys,5,67.27,336.35,Cash
EKLRM0AEYYXJ,S014,12-06-25 20:32,ITEM00584,Clothing,2,325.32,650.64,Cash
12F34SX5H9GF,S016,2025-06-12 23:27:43,ITEM00095,Home,1,431.49,431.49,Transfer
X238ZASWJF66,S013,2025-06-12 16:54:50,ITEM00621,Toys,4,219.84,879.36,Cash
8HCRCU71TL8E,S008,06/12/2025 08:47AM,ITEM00139,Toys,5,145.57,727.85,Card
X41YNGMJNN3N,S008,2025-06-12 18:16:51,ITEM00804,Clothing,5,67.62,338.10,Transfer
6HKETP4X3OKV,S006,12-06-25 17:52,ITEM00498,Electronics,4,232.08,928.32,Card
CHLIPV8Z2G5T,S006,2025-06-12 12:34:06,ITEM00104,Electronics,4,45.44,181.76,Transfer
0AI60JD9J9AP,S002,2025-06-12 09:47:00,ITEM00820,Groceries,4,341.19,1364.76,Card
XWD6J87ZTGLC,S013,2025-06-12 23:16:23,ITEM00046,Sports,1,168.62,168.62,Mobile
8LHRE75F762H,S007,2025-06-12 10:06:59,ITEM00660,Toys,2,50.05,100.10,Cash
GWJXYZTS1OB8,S004,2025/06/12 19:46:52,ITEM00275,Home,5,289.52,1447.60,Card
DZ8GPRZCJFAP,S013,2025-06-12 20:26:42,ITEM00525,Electronics,4,342.27,1369.08,Cash
J4J48HWXV4A4,S007,2025-06-12 03:58:19,ITEM00970,Home,1,455.19,455.19,Cash

9WBIUIEHRBHY,S006,2025-06-12 06:12:56,ITEM00981,Clothing,2,254.43,508.86,Cash
9YT413N67FRN,S009,2025-06-12 17:48:49,ITEM00297,Electronics,2,472.90,945.80,Card
NMA9ZOQ6602S,S017,2025-06-12 02:15:11,ITEM00873,Sports,2,451.65,903.30,Cash
HFTWZ8CQCG19,S012,2025/06/12 10:58:02,ITEM00952,Electronics,2,346.12,692.24,Card
6YF49Y0RJ8IR,S005,2025-06-12 04:44:47,ITEM00837,Clothing,3,176.14,528.42,Cash
3FTH09MTEQLQ,S001,12-06-25 22:26,ITEM00809,Electronics,1,412.74,412.74,Mobile
MAH2XTM21O2Y,S010,2025-06-12 04:54:32,ITEM00635,Groceries,4,374.31,1497.24,Mobile
OR7H402Z8GHN,S004,2025-06-12 09:36:44,ITEM00033,Electronics,3,459.39,1378.17,Mobile
3X2EKROMX3WW,S018,2025-06-12 09:06:26,ITEM00560,Clothing,5,431.66,2158.30,Mobile
5CKT16AGWPYY;S011;2025-06-12 14:50:12;ITEM00814;Groceries;5;384.22;1921.1;Transfer
A3M6R1C3ZTCK,S007,2025-06-12 05:26:12,ITEM00964,Clothing,1,244.57,244.57,Cash
VIBB80VA9PXN,S005,2025-06-12 02:23:15,ITEM00508,Toys,5,63.45,317.25,Cash
6KBSR3CK7QGL,S008,2025-06-12 14:22:38,ITEM00543,Sports,2,188.45,376.90,Cash
W7OFVOY1ZE0I,S008,2025-06-12 12:44:57,ITEM00683,Toys,5,415.05,2075.25,Mobile
Z70MHNEN5A38,S009,2025-06-12 01:42:39,ITEM00316,Home,4,169.63,678.52,Card
OBD3VUFTPYCM,S013,2025-06-12 06:16:36,ITEM00955,Groceries,5,306.70,1533.50,Card
L8SXGON74SY6,S009,2025-06-12 20:16:06,ITEM00766,Clothing,5,24.86,124.30,Transfer
4091ZH1KG8CY,S018,2025-06-12 04:50:06,ITEM00886,Sports,3,420.54,1261.62,Cash
7XU73W1NYRWO,S005,2025-06-12 19:15:36,ITEM00993,Toys,2,71.31,142.62,Cash
WSDWVG720F1E,S001,2025/06/12 16:44:10,ITEM00295,Toys,2,210.96,421.92,Mobile
7X9ZQ03DUXIC,S016,2025-06-12 17:59:59,ITEM00456,Home,2,274.14,548.28,Mobile
8JCFD9R1SDAV,S001,2025/06/12 17:51:22,ITEM00791,Sports,3,139.01,417.03,Cash
WO651QADYMS2,S007,06/12/2025 04:15PM,ITEM00246,Groceries,4,125.32,501.28,Transfer
UH1E77BAZ9C3,S014,06/12/2025 07:45PM,ITEM00012,Electronics,5,389.64,1948.20,Card
UCIDBI4QOW8H,S014,2025-06-12 07:02:46,ITEM00095,Clothing,1,169.81,169.81,Mobile
21VWQ0TSXGKJ,S018,06/12/2025 03:11PM,ITEM00093,Groceries,3,177.67,533.01,Mobile
E6UAA3NKKK74,S012,2025-06-12 15:43:41,ITEM00697,Home,4,303.25,1213.00,Cash
TE6ZRX3RBEX5,S017,2025-06-12 23:43:04,ITEM00059,Clothing,1,20.72,20.72,Mobile

XFYCHEZLBYBG,S001,2025/06/12 16:26:19,ITEM00759,Home,2,424.20,848.40,Cash
4MIOU60KIF32,S002,2025/06/12 02:29:35,ITEM00843,Groceries,5,469.73,2348.65,Card
T3O1JF35WVUL,S009,2025-06-12 11:51:15,ITEM00767,Groceries,5,84.40,422.00,Transfer
EDHAFS40NNSZ,S008,2025/06/12 18:28:40,ITEM00136,Toys,4,41.29,165.16,Mobile
3U7VXNLKG0TY;S003;2025-06-12 14:44:24;ITEM00290;Toys;1;115.41;115.41;Transfer
3MA2TDWD5M92,S013,2025-06-12 11:13:01,ITEM00361,Groceries,3,434.22,1302.66,Cash
ABWYJ5KM9DU1,S019,2025-06-12 14:57:28,ITEM00455,Sports,4,220.81,883.24,Card
FSK6A1HFIWFP,S017,12-06-25 03:51,ITEM00148,Clothing,2,231.36,462.72,Transfer
FLTQYRVPV2UH,S002,12-06-25 15:51,ITEM00619,Groceries,3,191.94,575.82,Transfer
YGILL0S8NJEB,S004,2025-06-12 14:20:40,ITEM00339,Electronics,3,457.41,1372.23,Mobile
F54RYYAHU8YJ,S019,2025-06-12 11:18:33,ITEM00155,Groceries,3,364.32,1092.96,Mobile
G04UVQ8J4LTW,S016,2025-06-12 05:54:59,ITEM00178,Groceries,3,102.73,308.19,Cash
GUUFALZWJEDA,S018,06/12/2025 10:19AM,ITEM00575,Clothing,4,86.93,347.72,Cash
1YD3O5JLYEGL,S002,2025-06-12T23:56:55,ITEM00579,Clothing,2,204.05,408.10,Transfer
V0LK4G8PAOYM,S018,06/12/2025 09:28PM,ITEM00524,Sports,4,76.49,305.96,Transfer
A6RTCH61G1KE,S015,2025-06-12 15:48:10,ITEM00405,Sports,3,32.85,98.55,Transfer
K67YZ5VYWH6L,S013,2025-06-12 09:33:11,ITEM00862,Toys,5,97.86,489.30,Cash
7YKOCU2EM8QR,S011,2025-06-12 17:52:13,ITEM00829,Sports,3,109.05,327.15,Transfer
GIVE0GNFET3A,S016,06/12/2025 03:34AM,ITEM00603,Electronics,2,214.68,429.36,Mobile
0VQV8ONBL7RZ,S020,2025/06/12 13:29:25,ITEM00502,Home,2,362.85,725.70,Transfer
Q7549UM6S86L,S005,12-06-25 07:28,ITEM00458,Groceries,4,426.52,1706.08,Cash
G6YH0808I6RT,S016,12-06-25 00:45,ITEM00698,Electronics,4,203.93,815.72,Transfer
0EZ69FWYVEXC,S002,2025-06-12 14:19:15,ITEM00618,Sports,4,44.70,178.80,Transfer
V6XQ99T9X0OA,S003,2025-06-12 05:53:33,ITEM00031,Home,1,468.31,468.31,Mobile
0N7WRM2NMC40,S015,2025-06-12T18:29:57,ITEM00376,Electronics,4,110.37,441.48,Card
54MYZ0KSBOAM,S016,2025-06-12 03:39:14,ITEM00726,Groceries,2,192.34,384.68,Mobile
2ZP23S2QUSWJ,S010,12-06-25 18:54,ITEM00722,Groceries,2,406.06,812.12,Card
US8EHTDC1DE4,S002,2025/06/12 13:49:02,ITEM00213,Home,4,402.81,1611.24,Cash
L4AX78IVAGQA,S018,2025-06-12 08:36:43,ITEM00563,Clothing,2,314.71,629.42,Transfer
EIBHDFA57W6R,S009,2025-06-12 12:51:15,ITEM00234,Clothing,5,52.23,261.15,Mobile
FB0P050YIZM7,S008,2025-06-12 21:48:51,ITEM00751,Clothing,3,163.17,489.51,Mobile
NXI130W0SOM4,S006,2025/06/12 09:59:16,ITEM00829,Electronics,5,175.37,876.85,Transfer
7FQYUG28A7HT,S014,2025-06-12 23:03:43,ITEM00848,Sports,5,169.11,845.55,Transfer
N6MS1MUWHQ52,S004,2025-06-12 10:12:35,ITEM00937,Toys,4,166.56,666.24,Mobile
J2YT5RXDO8MQ,S004,2025-06-12 05:19:31,ITEM00638,Clothing,2,42.08,84.16,Card
AKQSKLQ7AWOF,S017,2025-06-12 12:28:38,ITEM00523,Home,4,494.29,1977.16,Transfer
KQOJO7TX2M7O,S018,06/12/2025 10:22AM,ITEM00466,Electronics,4,217.30,869.20,Transfer
94QVOYG37LFX,S009,2025-06-12 07:30:32,ITEM00763,Toys,5,117.68,588.40,Mobile
65OG8U5V3764,S018,2025-06-12 02:30:16,ITEM00958,Home,1,308.93,308.93,Transfer
EA2PCIEM1OQQ,S003,2025-06-12 08:20:31,ITEM00677,Clothing,1,424.66,424.66,Cash
FNE05OC64WFC,S003,2025-06-12 12:49:12,ITEM00792,Electronics,2,10.04,20.08,Mobile
FWV44FJ12JN6,S004,06/12/2025 11:09AM,ITEM00272,Toys,3,19.80,59.40,Card
SKYAXD7HH7NT,S003,2025-06-12 13:24:11,ITEM00602,Home,3,216.02,648.06,Mobile
UHG8635MVNMC,S001,2025-06-12 20:53:18,ITEM00475,Sports,1,12.29,12.29,Transfer
RRTXBUR2DBAV,S010,2025-06-12 07:18:24,ITEM00062,Toys,3,177.79,533.37,Cash
IZO3DYVPO0PR,S004,2025-06-12T13:00:23,ITEM00811,Toys,5,423.80,2119.00,Cash
RKVN5UFRVKP8,S010,06/12/2025 06:57PM,ITEM00335,Electronics,4,168.91,675.64,Transfer
RHLM2IU9R9YJ,S002,2025-06-12 07:04:24,ITEM00428,Toys,1,49.28,49.28,Cash
AZ4QEB1I4SKA,S016,2025-06-12 07:08:38,ITEM00006,Electronics,2,41.69,83.38,Cash
TD721ORKWDJV,S011,2025-06-12 22:42:22,ITEM00141,Toys,5,472.94,2364.70,Card
U6KECO2A4TGZ,S006,06/12/2025 02:25PM,ITEM00473,Toys,2,61.64,123.28,Transfer
H1TP9WNIPZQ0,S015,2025-06-12 10:14:44,ITEM00911,Clothing,2,174.24,348.48,Card
G5CW41MVX1XH,S012,2025/06/12 05:20:19,ITEM00757,Electronics,3,407.29,1221.87,Card
X8TF164G1U85,S018,12-06-25 09:47,ITEM00944,Electronics,1,242.45,242.45,Card
7E7OHZ9Q16TA,S012,2025-06-12 06:06:56,ITEM00352,Electronics,4,364.33,1457.32,Mobile
6S39PUI5SOEH,S012,2025-06-12 11:57:44,ITEM00854,Toys,2,429.03,858.06,Cash
MQ73XTVJCR77,S020,2025/06/12 15:19:56,ITEM00200,Groceries,5,30.85,154.25,Cash
TNJPSG77CQVS,S005,2025/06/12 12:26:42,ITEM00944,Toys,4,301.63,1206.52,Transfer
BXHIMKOH764F,S002,2025/06/12 12:28:58,ITEM00252,Groceries,4,104.69,418.76,Cash
9PLMWE15OYTF,S002,2025-06-12 06:10:26,ITEM00166,Electronics,1,159.45,159.45,Cash
XJYBEF5K2ERT,S002,2025-06-12 18:12:41,ITEM00436,Groceries,1,103.67,103.67,Transfer
WGG05674D3VH,S011,2025-06-12 10:44:59,ITEM00314,Clothing,4,339.89,1359.56,Card
XNCDQEPFOL0V,S016,2025/06/12 06:26:25,ITEM00753,Electronics,3,283.63,850.89,Mobile
NOER9U3PFJOU,S015,2025-06-12 21:40:50,ITEM00121,Sports,4,144.79,579.16,Transfer
AVVWET5PBZVK,S003,2025-06-12 15:34:38,ITEM00832,Clothing,4,446.60,1786.40,Cash
LSH88PFSEFXW,S017,2025-06-12 02:09:03,ITEM00762,Sports,1,51.28,51.28,Cash
J2DAN9V4071S,S009,12-06-25 04:19,ITEM00309,Groceries,4,4.68,18.72,Transfer
1Q4QVT81KPDG,S013,2025-06-12T14:44:19,ITEM00349,Electronics,4,332.59,1330.36,Mobile
CAH3T8VDUW35,S012,2025-06-12 15:56:01,ITEM00669,Toys,3,262.58,787.74,Cash
BY3FTMGT3FSJ,S004,2025/06/12 09:30:39,ITEM00567,Clothing,3,190.54,571.62,Transfer
KTV3PLMTK85I,S001,2025-06-12 19:45:57,ITEM00978,Electronics,1,190.15,190.15,Transfer
3LDBMYWC9M4L,S010,12-06-25 20:28,ITEM00796,Groceries,3,348.83,1046.49,Cash
C1KXBRBGFPEV,S008,12-06-25 00:40,ITEM00017,Sports,5,154.80,774.00,Card
PF0Q2GZEVUW8,S014,2025-06-12 22:16:22,ITEM00709,Home,2,73.89,147.78,Cash
F1J4P8I7JTR2,S013,12-06-25 19:57,ITEM00033,Clothing,1,34.48,34.48,Card
4ZTFMERB5M8P,S008,2025-06-12 11:05:43,ITEM00901,Groceries,1,488.97,488.97,Cash
UQV4PV82AN42,S015,12-06-25 21:51,ITEM00108,Clothing,2,263.42,526.84,Transfer
S1D5R6JLFOHV,S014,2025-06-12 13:31:22,ITEM00947,Home,4,44.58,178.32,Cash
JEADFYWJF74I,S001,2025-06-12 08:41:48,ITEM00490,Toys,2,64.85,129.70,Card
W8D6QODYZ8A4,S012,2025/06/12 04:22:52,ITEM00639,Home,2,164.40,328.80,Mobile
LX7ET41BZNZ2,S016,12-06-25 10:38,ITEM00056,Clothing,2,465.19,930.38,Transfer
CPOAI4XLR3AY,S018,2025-06-12 14:28:50,ITEM00713,Home,2,104.32,208.64,Card
UYATXZEY83B8,S017,06/12/2025 08:25AM,ITEM00112,Toys,3,61.11,183.33,Card
ZX2UGHIQJWG7,S011,2025-06-12 19:34:06,ITEM00730,Groceries,3,266.01,798.03,Mobile
MCW3LHDZ8X1G,S008,06/12/2025 09:08PM,ITEM00055,Home,4,426.59,1706.36,Mobile
AIQ3GONU79UL,S006,2025-06-12 23:24:37,ITEM00568,Groceries,2,467.23,934.46,Transfer
LWGX2DUEV9OX,S018,2025-06-12 18:12:03,ITEM00765,Toys,3,334.06,1002.18,Transfer
359NPFU1NSET,S006,06/12/2025 10:41AM,ITEM00495,Clothing,4,135.77,543.08,Mobile
NGPWBWHC9IRG,S003,2025-06-12 17:10:25,ITEM00779,Sports,2,410.74,821.48,Cash
9RA4V7VQKREU,S019,2025-06-12 08:48:53,ITEM00409,Toys,3,454.88,1364.64,Cash
GH8NUPYOMVG2,S014,2025-06-12 11:14:50,ITEM00807,Clothing,5,221.78,1108.90,Cash
SA0IWHFK2Z75,S019,2025-06-12 00:27:58,ITEM00735,Clothing,3,413.04,1239.12,Transfer
41IG0HLN0EZC;S006;2025-06-12 07:30:31;ITEM00816;Clothing;1;418.66;418.66;Cash
BYFSM8WBXP03,S003,2025-06-12 04:36:55,ITEM00807,Sports,4,426.19,1704.76,Transfer
KVQOBPLMG1E3,S007,2025-06-12 19:51:50,ITEM00129,Electronics,5,221.91,1109.55,Transfer
HPAJ013I4E4Y,S002,2025-06-12 02:52:26,ITEM00541,Toys,2,59.81,119.62,Card
WKHOSMC3AIPB,S004,06/12/2025 10:19AM,ITEM00358,Electronics,3,52.32,156.96,Mobile
44N2KV05WS57,S018,2025-06-12 18:45:50,ITEM00154,Electronics,5,26.19,130.95,Cash
J7J2LAUKD1TT,S009,06/12/2025 12:06PM,ITEM00696,Electronics,-1,348.25,696.50,Mobile
5DEEEFAVEUMP,S017,2025-06-12 11:40:10,ITEM00389,Sports,1,340.39,340.39,Card
RZWQ9MPT11OS,S013,2025-06-12 05:39:29,ITEM00485,Sports,4,234.08,936.32,Mobile
X0L8TOTZDJT4,S005,2025-06-12 11:05:01,ITEM00589,Electronics,4,89.62,358.48,Card
26UNFK3UYARC,S016,06/12/2025 02:07PM,ITEM00370,Groceries,5,118.00,590.00,Cash
YOCZR0V463P1;S011;2025-06-12 13:16:16;ITEM00209;Sports;4;271.52;1086.08;Transfer
FJSLSPGF1V2F,S009,2025/06/12 17:49:13,ITEM00819,Groceries,5,54.41,272.05,Card
G6WMFZVKVPI2,S016,2025-06-12 04:02:06,ITEM00105,Electronics,3,475.65,1426.95,Mobile
9BSL4C2Y4J58,S018,2025-06-12 15:28:17,ITEM00072,Groceries,1,246.54,246.54,Card
N40W7D53O9Y7,S008,2025-06-12 03:20:55,ITEM00654,Home,4,93.05,372.20,Cash
3AAZBC41I2B5,S012,12-06-25 06:21,ITEM00647,Sports,4,271.48,1085.92,Card
277G5YZMRWH2,S020,06/12/2025 01:34AM,ITEM00483,Electronics,3,51.85,155.55,Mobile
NZT6Y3DYE9VL,S004,2025-06-12 21:08:07,ITEM00913,Home,5,14.42,72.10,Mobile
78A1KE705680,S011,2025-06-12 05:50:55,ITEM00382,Electronics,3,330.09,990.27,Card
89HPH13SHWHV,S013,12-06-25 08:29,ITEM00785,Home,3,37.28,111.84,Transfer
DMTUP8J5KC5P,S001,2025-06-12 12:19:05,ITEM00647,Clothing,2,250.52,501.04,Mobile
5GW2QZFFFEPF,S003,2025-06-12 06:22:12,ITEM00437,Toys,3,16.78,50.34,Card
5YR3PHLVO6MO,S006,2025-06-12 18:48:02,ITEM00706,Electronics,4,364.84,1459.36,Transfer
VM5YB9HMCQZJ,S006,12-06-25 07:01,ITEM00873,Home,1,310.69,310.69,Cash
RLJPYVJMXND5,S011,2025-06-12 02:58:09,ITEM00085,Electronics,4,111.33,445.32,Cash
GU4PFVEL4P4A,S009,06/12/2025 03:12AM,ITEM00005,Toys,3,83.63,250.89,Card
43Y8FXR6CI7F,S002,2025-06-12 13:57:17,ITEM00793,Groceries,2,368.76,737.52,Cash
5ZL9WW0CQAK6,S014,2025-06-12 03:02:58,ITEM00901,Toys,4,330.84,1323.36,Transfer
XV55AAAAOOQY,S011,12-06-25 23:44,ITEM00521,Sports,5,434.02,2170.10,Mobile
FLL2S5YM8QWZ,S013,2025-06-12 07:47:10,ITEM00027,Home,2,453.44,906.88,Card
EDGS6FAXC6Y5,S005,12-06-25 16:48,ITEM00610,Home,5,446.95,2234.75,Card
SXUAIJVNZR8N,S012,06/12/2025 05:13PM,ITEM00030,Clothing,2,373.94,747.88,Card
M1BTCVW2A1TA,S012,06/12/2025 10:00PM,ITEM00496,Clothing,5,341.68,1708.40,Transfer
5YI0WBMM8GL2,S005,2025-06-12 07:16:34,ITEM00374,Sports,2,295.45,590.90,Cash
