transaction_id,storeid,timestamp,item_id,item_category,quantity,unit_price,revenue,payment_method,customer_id
Q03G4GLWNKQ3,S017,18-10-25 13:24,ITEM00872,Electronics,1,136.55,136.55,Mobile,tyt4zjuv
WIGC8GO440G7,S003,2025-10-18 23:10:28,ITEM00762,Groceries,1,60.08,60.08,Cash,atr74fvy
4IT88CN9BHRL,S018,2025-10-18 19:25:55,ITEM00348,Home,4,294.24,1176.96,Transfer,d17dhmfg
29NMB0R25I7I,S006,2025-10-18 19:12:39,ITEM00156,Toys,4,109.00,436.00,Transfer,3vwf8mbe
7LVAFUEACODY,S013,2025-10-18 18:25:10,ITEM00435,Clothing,3,61.10,183.30,Cash,9wubf7gg
OQIPWD2X9A7J,S014,2025-10-18 23:17:32,ITEM00885,Clothing,2,188.71,377.42,Transfer,heb9wjgt
798P2EPRN2SN,S002,2025-10-18 03:19:25,ITEM00313,Groceries,5,468.19,2340.95,Card,2zzv871q
DBR2C4OG6HET,S008,2025-10-18 17:10:34,ITEM00820,Sports,3,5.36,16.08,Card,lzrv9qtp
KGBY7N63EJ2J,S006,2025-10-18 15:36:00,ITEM00115,Electronics,5,117.55,587.75,Transfer,prozw489
AK2UJ2TDFIQN,S009,10/18/2025 07:01AM,ITEM00443,Sports,2,113.51,227.02,Card,msumd58t
99B1CBX2SYCN,S020,2025-10-18 01:51:47,ITEM00528,Home,1,109.01,109.01,Mobile,mozmvhsy
TFXO0UXOCKLA,S003,2025-10-18 04:33:47,ITEM00699,Sports,2,226.94,453.88,Card,0i4er4gq
AMXTWWE3AZSF,S013,2025-10-18 19:22:42,ITEM00667,Clothing,2,94.04,188.08,Card,w0p483wo
GO7G9JBK5AAD,S012,10/18/2025 08:18AM,ITEM00828,Clothing,1,165.10,165.10,Card,8pmwaz7e
4RKFXFQRLZC0,S016,2025-10-18 10:49:11,ITEM00139,Sports,N/A,33.31,33.31,,hcoxj3ar
LANP48ZUZR9H,S006,2025-10-18 16:58:02,ITEM00956,Clothing,5,204.36,1021.80,Card,9296pq2y
JFL2FFC25A39,S019,2025-10-18 00:52:09,ITEM00772,Clothing,5,310.83,1554.15,Transfer,7tpzsv85
JB06J2H45BEY,S019,10/18/2025 11:25AM,ITEM00394,Toys,2,398.97,797.94,Transfer,uj2d5iez
IJBG36TC7K7J,S012,10/18/2025 10:55PM,ITEM00225,Groceries,1,336.81,336.81,Transfer,o9089xnd
B8P8Y2AHIFWL,S020,2025-10-18 05:10:47,ITEM00288,Clothing,1,387.95,387.95,Transfer,vq1ykyh4
65HLYSEHOQZ9,S018,2025-10-18 08:45:04,ITEM00846,Toys,4,494.76,1979.04,Cash,dh2w8cx1
9ZFKLE31VV8B,S003,10/18/2025 12:10PM,ITEM00106,Groceries,2,265.92,531.84,Mobile,iyjeh7ri
2JM4P9BU0SR1,S003,18-10-25 22:19,ITEM00321,Clothing,5,112.65,563.25,Transfer,9yaggg96
3ZUCP6V09VEL,S019,10/18/2025 04:26PM,ITEM00453,Electronics,1,431.06,431.06,Card,us63dc85
1KMD2MMCJA71,S001,2025-10-18 12:56:39,ITEM00842,Electronics,1,367.96,367.96,Mobile,e1hqcob3
YDBDPTKZWI9R,S001,2025-10-18T17:44:05,ITEM00156,Groceries,4,116.26,465.04,Mobile,rdxqewiu
GFZ0F7C335OP,S011,2025-10-18 09:41:39,ITEM00107,Clothing,3,189.78,569.34,Cash,glxskt03
MNNCK58WVBVJ,S002,2025-10-18 16:45:21,ITEM00172,Groceries,1,343.49,343.49,Cash,wnob7fhl
UR9Q54530GYY,S002,2025-10-18 09:38:23,ITEM00010,Toys,1,90.07,90.07,Transfer,3023vt66
URVDM3LN2AZ0,S015,18-10-25 10:12,ITEM00693,Sports,1,42.55,42.55,Cash,spg5q14y
Z0KBC69PSCOG,S006,10/18/2025 07:14PM,ITEM00203,Clothing,3,241.47,724.41,Card,2lqukre4
K40CLL1CIT4M,S019,2025/10/18 18:34:57,ITEM00012,Electronics,1,277.12,277.12,Cash,xl9u0n93
P880LEMOLCA4,S017,2025-10-18T02:54:18,ITEM00098,Electronics,5,454.35,2271.75,Card,s9npqbrl
KLQ3V5N4NLCJ,S016,2025/10/18 20:35:15,ITEM00381,Sports,3,97.29,291.87,Mobile,8jbylstu
H70Z6QGEAJXE,S017,2025-10-18T21:39:03,ITEM00240,Electronics,3,22.90,68.70,Mobile,cyma4o5d
R0V21PIN8J2D,S020,2025-10-18T02:56:58,ITEM00150,Groceries,5,66.70,333.50,Mobile,urdwbxnu
Q4H75896AO60,S003,2025-10-18 08:01:36,ITEM00535,Groceries,4,55.80,223.20,Card,wgxr7vad
FNJX131LCF92,S011,2025-10-18 10:09:07,ITEM00965,Home,3,25.59,76.77,Card,fn8ytsl2
HVV54D20818O,S006,2025-10-18 04:16:55,ITEM00546,Clothing,1,414.90,414.90,Transfer,86gf9w0i
7CB61DR551B9,S003,2025-10-18 07:56:35,ITEM00608,Home,4,96.13,384.52,Transfer,uvne07ty
9N479JF28W6F,S005,10/18/2025 06:50AM,ITEM00117,Home,1,139.14,139.14,Transfer,h2tsn8m6
4E7F96WQV8G1,S017,2025-10-18 03:15:25,ITEM00662,Electronics,1,50.62,50.62,Card,5tf2o6ob
AJ2WK84EUETJ,S016,2025-10-18 14:13:56,ITEM00245,Home,2,405.21,810.42,Transfer,0sa3e1u9
O9VZPE8X1EEX,S016,2025-10-18T20:16:05,ITEM00894,Home,4,300.40,1201.60,Cash,oo6n0snn
FS3EQWQ193B7,S002,2025-10-18 08:02:26,ITEM00309,Home,3,297.13,891.39,Cash,p109sph3
0PR82N4W0F6G,S010,18-10-25 17:48,ITEM00295,Home,1,488.98,488.98,Mobile,ktoddrx1
E764QNIHMXRW,S007,2025-10-18 20:50:21,ITEM00999,Toys,4,35.47,141.88,Mobile,gle2mhvh
Q84I3JRWSA4W,S001,2025-10-18 09:25:08,ITEM00862,Groceries,5,292.81,1464.05,Transfer,wjpts569
0RQFM01F1WFU,S009,2025-10-18T04:36:11,ITEM00210,Toys,3,311.38,934.14,Cash,j69yugy3
XNF1V8ZHO2CE,S008,2025-10-18 03:38:01,ITEM00272,Groceries,5,341.07,1705.35,Cash,rns62l56
693PO0FQBWCC,S010,18-10-25 20:49,ITEM00666,Home,4,216.32,865.28,Cash,zkq1shd6
NPUR3LYN6ZL1,S015,2025-10-18 07:51:52,ITEM00272,Sports,3,103.56,310.68,Transfer,i7iplmao
GQ811OHJUVYR,S017,18-10-25 16:31,ITEM00570,Sports,4,44.74,178.96,Card,rrwlfwvt
SFN3K5UGC132,S013,2025-10-18 13:57:01,ITEM00424,Home,3,369.21,1107.63,Mobile,6bpyivx1
5MW6K72XXZ38,S018,10/18/2025 08:02PM,ITEM00359,Toys,1,124.81,124.81,Transfer,kofuztxk
4JPTNKUPBU17,S007,2025-10-18 05:32:57,ITEM00333,Home,1,44.27,44.27,Card,9o6wf48p
WEIWDRX2EQM1,S010,2025-10-18 02:50:01,ITEM00510,Groceries,2,495.12,990.24,Mobile,7t70vzku
VK0HIJXDULLT,S017,2025-10-18 16:14:41,ITEM00952,Clothing,2,457.15,914.30,Transfer,i7y935ok
APRWPPFJCM25,S016,2025-10-18 06:21:06,ITEM00403,Toys,5,253.04,1265.20,Transfer,0w8tjg9i
ONB3JOW1HLHE,S015,2025-10-18 14:21:40,ITEM00551,Toys,3,498.84,1496.52,Mobile,irgm3wet
IVVBHK30P2AP,S004,2025-10-18 23:47:01,ITEM00585,Clothing,4,363.88,1455.52,Card,3aoohhen
UTSDNJ95H9ZW,S007,2025-10-18 11:08:31,ITEM00285,Electronics,4,4.14,16.56,Cash,95fufcoh
5XZ4M76ZV17A,S008,2025-10-18 08:02:52,ITEM00725,Clothing,4,64.48,257.92,Cash,rsbzvn86
LU6VRW5RW0TA,S020,2025-10-18 10:21:25,ITEM00245,Electronics,3,256.47,769.41,Cash,owvlscmt
ZO3ZMY39FSR0,S005,10/18/2025 06:55PM,ITEM00203,Electronics,1,283.63,283.63,Mobile,85wsosef
LUJ5XS97BGPF,S009,2025-10-18 14:34:14,ITEM00595,Clothing,3,356.16,1068.48,Transfer,657ny4g3
FN36S4LDY8PV,S004,2025-10-18 16:11:06,ITEM00226,Clothing,2,126.03,252.06,Card,662znrql
4HX4MC11VYVW,S018,10/18/2025 07:22AM,ITEM00695,Clothing,5,224.01,1120.05,Cash,xj6uvru0
MXKLS2ZCLT00,S020,18-10-25 16:20,ITEM00025,Groceries,3,138.46,415.38,Card,3wzn1j3o
1BT8I3VYWHUJ,S018,10/18/2025 10:05AM,ITEM00459,Clothing,2,439.14,878.28,Cash,2bwltbs0
2UG5GS7W32RJ,S001,2025-10-18 04:45:29,ITEM00400,Groceries,3,133.09,399.27,Mobile,9gr3pdxu
WROIX9GREFH6,S008,10/18/2025 08:23PM,ITEM00018,Electronics,3,205.75,617.25,Card,b6ap3k42
O98FTW9B49Z0,S016,2025-10-18 05:11:20,ITEM00835,Clothing,4,334.05,1336.20,Transfer,b2zvuvkr
ESOVSOWXCCMU,S005,10/18/2025 12:48PM,ITEM00822,Electronics,5,421.73,2108.65,Card,vz0zqslz
9H9AO9H3Y8R0,S005,10/18/2025 12:35AM,ITEM00787,Sports,4,70.84,283.36,Transfer,ept6dez9
K57MH1JH03G9,S004,2025-10-18 02:16:41,ITEM00824,Electronics,3,448.81,1346.43,Mobile,llaqqiga
UEEX4VFAKYW8,S002,2025-10-18 15:34:10,ITEM00053,Clothing,2,482.12,964.24,Card,mstngtib
RWSS1WN36IH3,S012,2025-10-18 17:23:36,ITEM00260,Toys,5,79.25,396.25,Mobile,ted221c2
1K5UJ0B4P295,S019,2025-10-18 06:20:55,ITEM00122,Groceries,5,472.16,2360.80,Card,4xco7ys1
VSF6E7M0IT1H;S006;2025-10-18 16:03:02;ITEM00367;Electronics;3;48.83;146.49;Cash;7e8vfkgg
7QXD0HORAYWA,S004,2025-10-18T17:17:06,ITEM00678,Home,3,476.87,1430.61,Transfer,t31uo9ls
Y0EBBOWHPK5F;S009;2025-10-18 06:42:58;ITEM00456;Groceries;4;243.13;972.52;Card;g7r1xc53
XMYRHMQH8YZN,S015,2025-10-18 23:53:39,ITEM00544,Toys,1,489.30,489.30,Card,td3u99kb
E0W77TT5SWLR,S009,10/18/2025 10:09AM,ITEM00516,Groceries,3,231.58,694.74,Transfer,2i0iz8zn
RCUK6HKBXBV2,S003,2025-10-18 03:34:25,ITEM00316,Toys,1,173.62,173.62,Mobile,csa6upck
JQE5FGAP5DKD,S005,2025-10-18 05:39:19,ITEM00642,Groceries,1,471.47,471.47,Mobile,r6hxd2sb
QJ7M31LTOBF8,S014,2025-10-18 14:54:58,ITEM00741,Sports,1,64.58,64.58,Card,wnrgx8p1
TJRN35HMEDHN,S005,2025-10-18 09:22:54,ITEM00242,Groceries,4,151.97,607.88,Card,govjaxob
V45LE2MS0556,S014,18-10-25 09:35,ITEM00826,Home,2,341.75,683.50,Transfer,8uswhf1h
LA2YWPN9YUFH,S020,2025-10-18 04:10:40,ITEM00104,Toys,1,260.69,260.69,Cash,xas4xpd0
A6I705T4WMGL,S006,2025-10-18 09:25:10,ITEM00481,Clothing,2,414.51,829.02,Cash,3x45gjbf
PRSGMC0Q2NB8,S008,2025-10-18 00:36:56,ITEM00180,Sports,4,387.87,1551.48,Mobile,fik3b3u2
814ZEO3QGQ2K,S013,10/18/2025 04:34AM,ITEM00068,Sports,5,77.71,388.55,Transfer,c4uzt8ri
5ZDI475K656H,S019,2025-10-18 10:17:29,ITEM00078,Electronics,2,240.51,481.02,Cash,qqae4rkv
XH2P7VVQRM1D,S017,2025-10-18 09:01:11,ITEM00867,Toys,5,173.02,865.10,Transfer,pxjx8o7m
P4O3CSE0HF1T,S012,2025-10-18 04:29:42,ITEM00680,Groceries,1,460.28,460.28,Card,gv0kd139
0VPK4SBMGV0L,S018,18-10-25 07:44,ITEM00398,Toys,3,84.50,253.50,Cash,2yc29d9e
7QYRACTVBTRP,S016,2025-10-18 14:55:31,ITEM00608,Clothing,5,172.24,861.20,Transfer,odqspfgz
RAC9PT8JT0XF,S008,2025-10-18 17:28:02,ITEM00179,Clothing,3,104.93,314.79,Card,uo10k2vz
92WUAOPQJ3WL,S003,10/18/2025 08:17PM,ITEM00366,Toys,1,120.07,120.07,Transfer,my1gvhqn
7QQ685LT9BV5,S017,2025/10/18 21:45:56,ITEM00620,Home,5,199.72,998.60,Cash,3ysm05u5
EIE1ZYS03XJR,S016,2025-10-18 04:32:31,ITEM00995,Clothing,2,193.74,387.48,Mobile,kaxp8z70
MWBVAZ035VKK,S009,2025-10-18 03:00:05,ITEM00771,Groceries,2,145.16,290.32,Cash,urt4bjw7
0FMC4YJ174AU,S015,2025-10-18 09:12:50,ITEM00851,Home,5,406.75,2033.75,Cash,ht3ia3nf
JJS5JFH3Z1ZG,S013,2025/10/18 03:49:07,ITEM00959,Sports,5,54.31,271.55,Cash,xi0t4dhf
N4LE7ABL5EBE,S016,2025/10/18 16:28:11,ITEM00612,Home,2,83.62,167.24,Mobile,wtw6p5h5
FCR2DIGDZ9Z6,S014,2025-10-18 17:21:37,ITEM00225,Sports,4,38.20,152.80,Cash,23rvzu9e
APS9N4IK7STP,S001,2025/10/18 10:33:15,ITEM00166,Electronics,5,111.90,559.50,Cash,306zqopy
WHB4QVMW7357,S018,2025-10-18 04:47:21,ITEM00379,Groceries,5,52.09,260.45,Mobile,ugog4da4
F6RA5BS8ZXMI,S014,2025-10-18 13:56:50,ITEM00773,Sports,2,80.44,160.88,Cash,yu7hg7gt
GZYHT45ACECJ,S001,10/18/2025 11:50PM,ITEM00462,Groceries,4,167.55,670.20,Cash,l47awr9m
PDARRBYZ328P,S014,10/18/2025 03:11AM,ITEM00629,Groceries,4,96.02,384.08,Mobile,ywwb0134
BZCOF8YUFUPR,S018,10/18/2025 07:41AM,ITEM00894,Groceries,1,211.22,211.22,Mobile,yv9bgmtq
XR0BOITO8AUI,S004,2025-10-18 12:10:24,ITEM00368,Sports,3,276.00,828.00,Transfer,xe1a1k1z
T86BCV1S3YHC,S016,2025-10-18T16:38:38,ITEM00973,Groceries,4,$166.08,$664.32,Cash,1se96kgh
LM54U5HXOKV3,S012,2025-10-18 17:56:43,ITEM00409,Toys,2,274.93,549.86,Transfer,zla9icoz
RW7CTXDHZ1VA,S007,2025-10-18 03:43:13,ITEM00091,Groceries,5,347.04,1735.20,Mobile,8x5gk2v3
IZRNBU8RM5NO,S007,2025/10/18 13:10:22,ITEM00323,Electronics,1,359.25,359.25,Card,r77xvcjx
KLGMYR664R9E,S008,2025-10-18 05:25:21,ITEM00691,Sports,3,114.11,342.33,Transfer,mcjcjxi3
L0SMWG8VAGF0,S007,2025-10-18 20:47:48,ITEM00916,Electronics,1,409.97,409.97,Transfer,mnbmkjto
TDO9I21LNGZB,S006,2025-10-18 05:56:22,ITEM00290,Sports,5,172.02,860.10,Mobile,jbsvcupo
DU5Z3UMEG5PC,S014,2025-10-18 14:22:14,ITEM00099,Groceries,5,260.79,1303.95,Transfer,libiucj6
6NTNCPAK96AL,S012,2025/10/18 08:09:47,ITEM00252,Sports,3,94.46,283.38,Cash,z5bhf8su
3DRIW0JP2MMJ,S011,2025-10-18 06:10:58,ITEM00967,Electronics,3,150.42,451.26,Transfer,ba3wohwr
BAR6BLADWEDZ,S002,2025-10-18 11:11:08,ITEM00050,Sports,3,169.65,508.95,Cash,fxq3u0gs
NYUJDSR0XUHY,S010,2025-10-18 06:54:38,ITEM00707,Home,1,429.66,429.66,Mobile,wgdcgzsv
NV322Y5BLS2Z,S003,10/18/2025 02:35AM,ITEM00264,Clothing,4,63.84,255.36,Cash,qo3bxftp
7C9GE5WXSF66;S003;2025-10-18 01:15:23;ITEM00418;Toys;3;403.75;1211.25;Card;3nxjorjj
H9LDDAPE6F52,S011,2025/10/18 18:55:38,ITEM00549,Clothing,1,261.70,261.70,Transfer,jrnlron0
HI1KYWMJZIPM,S002,2025-10-18 07:14:39,ITEM00010,Groceries,2,475.14,950.28,Mobile,d2qf2bfl
269VTUGC9YKN,S005,2025-10-18 20:07:57,ITEM00114,Sports,5,321.62,1608.10,Cash,0zxv9p6a
YQC4B613HMXJ,S013,2025/10/18 20:39:37,ITEM00599,Electronics,5,228.38,1141.90,Transfer,gtutclsb
ZX79YSKB1QSJ,S016,2025/10/18 18:49:19,ITEM00686,Sports,2,258.18,516.36,Transfer,3hskmrz3
J5UBE7CJICMP,S020,2025-10-18 01:14:50,ITEM00343,Toys,3,224.42,673.26,Card,ow9fwlgm
YYQ1SMPYOZFL,S007,2025-10-18 13:32:47,ITEM00591,Electronics,5,495.65,2478.25,Card,wu112lmb
154WSMLXGBLU,S018,2025-10-18 17:06:43,ITEM00008,Toys,1,$148.2,$148.2,Cash,3nymk81m
P07HOTIX8SOR,S007,2025-10-18 09:44:15,ITEM00282,Toys,5,431.07,2155.35,Transfer,t6dob6db
2FC78XARZV34,S006,2025-10-18 03:57:48,ITEM00922,Home,1,320.88,320.88,Transfer,7jyatni3
69BVCJHORNLN,S017,18-10-25 20:08,ITEM00526,Clothing,2,111.76,223.52,Mobile,gl76cjp1
E2IG52G4BN0W,S010,2025-10-18 19:06:48,ITEM00746,Toys,3,309.74,929.22,Card,6ruvq2o6
XGX3BO17ECYH,S012,18-10-25 01:03,ITEM00296,Sports,4,N/A,1394.04,Cash,optqyu46
DVXC78HM3RZH,S009,2025-10-18 19:27:23,ITEM00037,Toys,1,42.84,42.84,Mobile,7fo4gwqn
B6II725EIQP8,S017,2025-10-18 03:36:35,ITEM00513,Electronics,2,304.71,609.42,Cash,cm9j6cbe
CKLFZ2CV7240,S017,2025-10-18 04:49:32,ITEM00681,Groceries,1,339.40,339.40,Card,j7xcgfpd
MV0SP96BW587,S007,2025-10-18 02:38:15,ITEM00528,Groceries,5,485.07,2425.35,Cash,afkxtvma
MP985WZT56S8,S004,2025-10-18 13:10:23,ITEM00483,Sports,5,237.03,1185.15,Mobile,8tr83v3a
BAIO5DE4MZKQ,S001,10/18/2025 06:34PM,ITEM00116,Sports,2,364.26,728.52,Cash,nl7ng532
UU2HBGJP5R5P,S014,2025-10-18 07:17:22,ITEM00093,Toys,3,235.77,707.31,Cash,c0boh7bs
MVSWIDOH6S0X,S014,2025-10-18 14:47:18,ITEM00292,Home,2,448.21,896.42,Card,gwuz7bxd
E0O9OSRRHNDZ,S014,2025-10-18 06:13:49,ITEM00444,Clothing,4,315.97,1263.88,Transfer,rqarel37
0JYA1HZH2PCM,S009,18-10-25 02:49,ITEM00682,Electronics,2,343.27,686.54,Card,f7y4s54v
GQNXKLEKMZ89,S012,2025/10/18 15:49:01,ITEM00608,Toys,2,305.69,611.38,Transfer,xj7c5hcm
VJO0U9TIR1SI,S014,2025-10-18 22:03:26,ITEM00485,Sports,4,496.31,1985.24,Transfer,awvq9uq6
N7784FIM6TOK,S009,2025/10/18 23:27:34,ITEM00095,Groceries,-2,38.70,77.40,Cash,ycs2bfx5
WIT79J2QJJWR,S004,2025-10-18T17:34:58,ITEM00234,Groceries,4,430.28,1721.12,Mobile,rk8t0itb
B5QOFAS2SRYZ,S013,2025-10-18 04:53:04,ITEM00437,Home,2,291.51,583.02,Cash,bj5q0dt0
NDUAUPI03L4O,S009,18-10-25 18:26,ITEM00738,Electronics,3,357.68,1073.04,Card,b5dakpcs
05W6OJCS5U58,S002,18-10-25 12:01,ITEM00676,Electronics,3,469.94,1409.82,Transfer,t2uy3ohi
B5HQMFMEBIRU,S010,18-10-25 07:11,ITEM00705,Groceries,3,452.21,1356.63,Transfer,fvak8bs9
ZIYX24KCQYZ3,S002,2025-10-18 23:10:00,ITEM00355,Toys,5,466.73,2333.65,Transfer,5ert8ze1
Z7870I247KW1,S006,2025-10-18 18:35:15,ITEM00136,Groceries,1,462.60,462.60,Card,8wk1dufx
Y2YJ6V6NPL97,S016,2025-10-18 00:49:07,ITEM00763,Clothing,4,439.67,1758.68,Transfer,jyrqgxe2
40PGI4608OG9,S007,2025-10-18 12:38:16,ITEM00876,Sports,2,52.08,104.16,Mobile,f33kd2w3
L4H3IJ9OIRXE,S015,2025-10-18 20:35:50,ITEM00005,Clothing,4,394.77,1579.08,Cash,u9pzn654
0FZWANJFOASZ,S008,10/18/2025 02:05PM,ITEM00111,Home,5,461.54,2307.70,Mobile,2v0bv2rq
98OAB3N0KZCD,S009,2025-10-18 11:03:30,ITEM00748,Clothing,4,28.83,115.32,Transfer,ifg28ope
RFCQQBZLEKP3,S013,2025-10-18 06:55:07,ITEM00230,Clothing,1,340.55,340.55,Cash,vhovxvg1
FG7BVVTCM0VP,S017,2025-10-18 22:01:42,ITEM00124,Toys,1,118.21,118.21,Transfer,at4jenet
JTZ9H63XU6SK,S012,2025/10/18 14:27:10,ITEM00152,Sports,5,139.29,696.45,Transfer,e8ad3do4
H456LWJGVSGH,S012,2025-10-18T02:04:16,ITEM00067,Sports,1,162.53,162.53,Transfer,23f4x3yf
F5IAVRCJV1H2,S015,2025-10-18 02:12:10,ITEM00219,Groceries,3,145.85,437.55,Transfer,lz8axslv
5G4C71IV13JT,S017,2025-10-18 10:42:43,ITEM00814,Toys,3,361.65,1084.95,Mobile,qbjnqljq
3IF8MLKDXF2Z,S016,2025-10-18 22:01:30,ITEM00537,Clothing,2,407.31,814.62,Mobile,q5pbrtiy
WJWOSPD26097,S010,18-10-25 02:32,ITEM00599,Home,5,89.51,447.55,Cash,ntbvbc20
LJ260O42ME6J,S013,2025-10-18 10:00:19,ITEM00926,Clothing,2,297.03,594.06,Cash,cn269wit
GP2Z6UE0KJ1F,S001,18-10-25 16:38,ITEM00414,Home,3,401.72,1205.16,Transfer,hn9i50v0
4AXDJJNAY74U,S006,2025-10-18 20:58:55,ITEM00706,Toys,3,152.50,457.50,Transfer,v5y3bdb7
JDTTWVKAXYT3,S004,2025-10-18 04:27:38,ITEM00580,Toys,3,337.58,1012.74,Transfer,iucr2ua0
YT62YQ5O4QI1,S011,2025-10-18 21:47:56,ITEM00563,Home,2,119.38,238.76,Transfer,6eydnlvz
9AU2Q10SORW4,S012,10/18/2025 07:04AM,ITEM00556,Sports,2,15.84,31.68,Transfer,k0zuj069
MO89YLTGP819,S004,2025/10/18 20:38:48,ITEM00247,Home,5,21.42,107.10,Cash,qsfc1k7h
W80KT1CMDB42,S008,10/18/2025 06:58AM,ITEM00731,Home,5,326.11,1630.55,Card,whoinp7n
4P30B2I9E6XM,S010,2025-10-18 15:26:12,ITEM00024,Sports,5,270.66,1353.30,Card,fd5hzxpn
7VQXRBBHC8LS,S011,2025/10/18 07:38:37,ITEM00409,Electronics,3,35.10,105.30,Mobile,9emmbjeh
D5ISKYLAZ942,S017,10/18/2025 04:44AM,ITEM00955,Home,2,197.74,395.48,Card,9r4x0mug
3F37D3TMZKNC,S007,2025-10-18T12:02:16,ITEM00552,Groceries,3,402.82,1208.46,Transfer,r98vf76k
U2C7AY0DFLSM,S012,2025-10-18 19:05:23,ITEM00513,Clothing,3,302.71,908.13,Mobile,0n3enll2
TYPIF1ZV84VA,S004,2025-10-18 22:23:21,ITEM00105,Electronics,4,148.00,592.00,Card,5g5y4ys4
E9R5PJD6TCBY,S005,2025-10-18 13:32:54,ITEM00202,Sports,5,289.46,1447.30,Mobile,9l8dwqk5
AGK5GAO14HXU,S011,18-10-25 14:14,ITEM00642,Electronics,1,208.69,208.69,Card,v9vy8mev
YMK6PAC2O5ZD,S015,2025-10-18 10:20:01,ITEM00531,Sports,4,461.93,1847.72,Mobile,7nxsc9yw
BTVL1F40JH4G,S013,10/18/2025 07:39PM,ITEM00851,Toys,1,439.11,439.11,Cash,4y6w83oz
PFI6KFQF2OZZ,S019,2025/10/18 07:21:10,ITEM00826,Toys,3,184.26,552.78,Mobile,ipbkoubl
VY9AXL7GF06S,S015,2025-10-18 13:06:38,ITEM00162,Home,5,414.93,2074.65,Transfer,fotdjgf5
ELGBMDGMSDL6,S019,2024/02/30 25:61,ITEM00828,Electronics,5,2.28,11.40,Card,rd8zegc0
3N7NWLQHLQ32,S001,2025-10-18T20:22:58,ITEM00118,Toys,1,341.85,341.85,Card,i2dzis71
GM68EBT3JD62,S008,2025-10-18 13:46:42,ITEM00643,Toys,2,328.17,656.34,Transfer,dkxm7qe5
8VESMPR6C8ZZ,S008,2025-10-18 15:17:55,ITEM00640,Clothing,2,15.45,30.90,Mobile,ymkkdclo
5XRYWC6WTB6O,S002,2025/10/18 11:30:03,ITEM00809,Groceries,1,352.51,352.51,Transfer,mf8pqzwg
VHOP769T5ZTB,S011,2025-10-18 08:03:32,ITEM00993,Home,4,352.84,1411.36,Transfer,gpv6vssf
9S7WR4J759XO,S010,10/18/2025 11:19AM,ITEM00878,Home,3,51.83,155.49,Mobile,guejmi3q
B2C3VKIDSGVY,S020,10/18/2025 12:18PM,ITEM00699,Groceries,1,456.04,456.04,Mobile,k245ijdq
88YNVAMKFXMM,S009,2025-10-18 21:55:43,ITEM00194,Home,5,428.22,2141.10,Mobile,8ys17avl
B8WBVRZERDU2,S019,2025-10-18 20:50:31,ITEM00388,Electronics,5,272.05,1360.25,Cash,62uwhtvt
FS8CEJ2KYIGC,S001,2025-10-18 15:16:25,ITEM00415,Toys,1,261.24,261.24,Transfer,s3g1patk
I2UL7GGA08AW,S007,2025-10-18 23:50:52,ITEM00900,Home,1,383.33,383.33,Cash,iyzmtl7z
17YMP54F6QO7,S004,2025-10-18 17:19:59,ITEM00379,Groceries,5,67.29,336.45,Transfer,uhuzoxsi
WKK82AZOAH85,S003,2025-10-18 11:00:09,ITEM00319,Sports,1,349.49,349.49,Mobile,bpcye1ya
6S7T9F9VYLRL,S014,2025-10-18 10:27:09,ITEM00473,Toys,2,2.59,5.18,Cash,vlb28sm8
159ICQV240HB,S003,2025-10-18 10:43:33,ITEM00098,Groceries,4,123.87,495.48,Card,81q1swrd
XJF4IVKOODDM,S008,10/18/2025 11:48PM,ITEM00117,Clothing,3,491.03,1473.09,Cash,y7leybqe
B5ZLXTWXET97,S012,2025-10-18 21:02:35,ITEM00949,Toys,3,476.63,1429.89,Mobile,7nf3c4wt
OUC3NLGFZD26,S018,2025-10-18 11:12:30,ITEM00418,Groceries,2,320.58,641.16,Mobile,84x13j1h
L1JR19VV8833,S007,10/18/2025 08:54AM,ITEM00756,Sports,4,11.48,45.92,Card,3d2glsos
YNZEQM1WUQYB,S004,2025-10-18 15:54:17,ITEM00059,Groceries,1,269.22,269.22,Transfer,wd2uni24
TAENS28T55CT,S011,10/18/2025 07:47PM,ITEM00148,Electronics,3,27.07,81.21,Card,1vezptlw
412E0ILFBAUP,S012,10/18/2025 12:20PM,ITEM00828,Clothing,2,276.93,553.86,Cash,jr7nd3x4
QGI5BBODM2Y9,S008,2025-10-18 19:11:30,ITEM00308,Sports,1,341.50,341.50,Card,cv2wrbt1
7XAVROEM2CBZ,S009,2025-10-18 03:51:09,ITEM00880,Sports,5,243.36,1216.80,Cash,61ivxn7e
6EJ6LNXUXUPR,S010,10/18/2025 11:14PM,ITEM00839,Clothing,5,418.86,2094.30,Card,d9vrv843
GASTSG4NYACY,S014,2025-10-18 08:39:45,ITEM00386,Home,3,391.75,1175.25,Mobile,fst5mapo
YDKRUSUVH0FX,S004,18-10-25 09:07,ITEM00484,Sports,3,132.56,397.68,Cash,3hjnah2g
TFET0HLO8XLX,S011,2025-10-18 04:06:01,ITEM00818,Sports,5,346.67,1733.35,Mobile,uj11n8st
OFA6DZ4MAX6P,S006,2025-10-18 01:42:57,ITEM00459,Home,1,372.32,372.32,Mobile,vuimp4c7
2HE6U6C4R75R,S012,2025-10-18 14:33:04,ITEM00971,Electronics,5,155.14,775.70,Card,hfb0cqyi
